seatId,sectionId,rowNumber,seatNumber,seatType,status,version
SEC_STD01_B_R23_S38,SEC_STD01_B,23,R23-S38,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S39,SEC_STD01_B,23,R23-S39,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S40,SEC_STD01_B,23,R23-S40,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S41,SEC_STD01_B,23,R23-S41,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S42,SEC_STD01_B,23,R23-S42,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S43,SEC_STD01_B,23,R23-S43,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S44,SEC_STD01_B,23,R23-S44,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S45,SEC_STD01_B,23,R23-S45,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S46,SEC_STD01_B,23,R23-S46,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S47,SEC_STD01_B,23,R23-S47,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S48,SEC_STD01_B,23,R23-S48,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S49,SEC_STD01_B,23,R23-S49,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S50,SEC_STD01_B,23,R23-S50,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S51,SEC_STD01_B,23,R23-S51,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S52,SEC_STD01_B,23,R23-S52,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S53,SEC_STD01_B,23,R23-S53,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S54,SEC_STD01_B,23,R23-S54,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S55,SEC_STD01_B,23,R23-S55,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S56,SEC_STD01_B,23,R23-S56,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S57,SEC_STD01_B,23,R23-S57,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S58,SEC_STD01_B,23,R23-S58,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S59,SEC_STD01_B,23,R23-S59,STANDARD,AVAILABLE,0
SEC_STD01_B_R23_S60,SEC_STD01_B,23,R23-S60,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S01,SEC_STD01_B,24,R24-S01,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S02,SEC_STD01_B,24,R24-S02,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S03,SEC_STD01_B,24,R24-S03,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S04,SEC_STD01_B,24,R24-S04,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S05,SEC_STD01_B,24,R24-S05,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S06,SEC_STD01_B,24,R24-S06,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S07,SEC_STD01_B,24,R24-S07,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S08,SEC_STD01_B,24,R24-S08,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S09,SEC_STD01_B,24,R24-S09,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S10,SEC_STD01_B,24,R24-S10,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S11,SEC_STD01_B,24,R24-S11,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S12,SEC_STD01_B,24,R24-S12,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S13,SEC_STD01_B,24,R24-S13,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S14,SEC_STD01_B,24,R24-S14,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S15,SEC_STD01_B,24,R24-S15,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S16,SEC_STD01_B,24,R24-S16,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S17,SEC_STD01_B,24,R24-S17,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S18,SEC_STD01_B,24,R24-S18,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S19,SEC_STD01_B,24,R24-S19,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S20,SEC_STD01_B,24,R24-S20,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S21,SEC_STD01_B,24,R24-S21,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S22,SEC_STD01_B,24,R24-S22,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S23,SEC_STD01_B,24,R24-S23,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S24,SEC_STD01_B,24,R24-S24,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S25,SEC_STD01_B,24,R24-S25,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S26,SEC_STD01_B,24,R24-S26,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S27,SEC_STD01_B,24,R24-S27,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S28,SEC_STD01_B,24,R24-S28,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S29,SEC_STD01_B,24,R24-S29,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S30,SEC_STD01_B,24,R24-S30,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S31,SEC_STD01_B,24,R24-S31,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S32,SEC_STD01_B,24,R24-S32,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S33,SEC_STD01_B,24,R24-S33,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S34,SEC_STD01_B,24,R24-S34,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S35,SEC_STD01_B,24,R24-S35,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S36,SEC_STD01_B,24,R24-S36,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S37,SEC_STD01_B,24,R24-S37,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S38,SEC_STD01_B,24,R24-S38,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S39,SEC_STD01_B,24,R24-S39,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S40,SEC_STD01_B,24,R24-S40,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S41,SEC_STD01_B,24,R24-S41,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S42,SEC_STD01_B,24,R24-S42,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S43,SEC_STD01_B,24,R24-S43,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S44,SEC_STD01_B,24,R24-S44,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S45,SEC_STD01_B,24,R24-S45,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S46,SEC_STD01_B,24,R24-S46,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S47,SEC_STD01_B,24,R24-S47,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S48,SEC_STD01_B,24,R24-S48,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S49,SEC_STD01_B,24,R24-S49,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S50,SEC_STD01_B,24,R24-S50,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S51,SEC_STD01_B,24,R24-S51,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S52,SEC_STD01_B,24,R24-S52,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S53,SEC_STD01_B,24,R24-S53,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S54,SEC_STD01_B,24,R24-S54,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S55,SEC_STD01_B,24,R24-S55,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S56,SEC_STD01_B,24,R24-S56,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S57,SEC_STD01_B,24,R24-S57,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S58,SEC_STD01_B,24,R24-S58,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S59,SEC_STD01_B,24,R24-S59,STANDARD,AVAILABLE,0
SEC_STD01_B_R24_S60,SEC_STD01_B,24,R24-S60,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S01,SEC_STD01_B,25,R25-S01,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S02,SEC_STD01_B,25,R25-S02,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S03,SEC_STD01_B,25,R25-S03,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S04,SEC_STD01_B,25,R25-S04,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S05,SEC_STD01_B,25,R25-S05,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S06,SEC_STD01_B,25,R25-S06,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S07,SEC_STD01_B,25,R25-S07,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S08,SEC_STD01_B,25,R25-S08,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S09,SEC_STD01_B,25,R25-S09,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S10,SEC_STD01_B,25,R25-S10,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S11,SEC_STD01_B,25,R25-S11,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S12,SEC_STD01_B,25,R25-S12,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S13,SEC_STD01_B,25,R25-S13,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S14,SEC_STD01_B,25,R25-S14,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S15,SEC_STD01_B,25,R25-S15,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S16,SEC_STD01_B,25,R25-S16,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S17,SEC_STD01_B,25,R25-S17,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S18,SEC_STD01_B,25,R25-S18,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S19,SEC_STD01_B,25,R25-S19,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S20,SEC_STD01_B,25,R25-S20,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S21,SEC_STD01_B,25,R25-S21,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S22,SEC_STD01_B,25,R25-S22,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S23,SEC_STD01_B,25,R25-S23,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S24,SEC_STD01_B,25,R25-S24,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S25,SEC_STD01_B,25,R25-S25,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S26,SEC_STD01_B,25,R25-S26,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S27,SEC_STD01_B,25,R25-S27,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S28,SEC_STD01_B,25,R25-S28,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S29,SEC_STD01_B,25,R25-S29,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S30,SEC_STD01_B,25,R25-S30,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S31,SEC_STD01_B,25,R25-S31,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S32,SEC_STD01_B,25,R25-S32,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S33,SEC_STD01_B,25,R25-S33,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S34,SEC_STD01_B,25,R25-S34,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S35,SEC_STD01_B,25,R25-S35,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S36,SEC_STD01_B,25,R25-S36,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S37,SEC_STD01_B,25,R25-S37,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S38,SEC_STD01_B,25,R25-S38,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S39,SEC_STD01_B,25,R25-S39,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S40,SEC_STD01_B,25,R25-S40,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S41,SEC_STD01_B,25,R25-S41,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S42,SEC_STD01_B,25,R25-S42,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S43,SEC_STD01_B,25,R25-S43,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S44,SEC_STD01_B,25,R25-S44,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S45,SEC_STD01_B,25,R25-S45,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S46,SEC_STD01_B,25,R25-S46,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S47,SEC_STD01_B,25,R25-S47,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S48,SEC_STD01_B,25,R25-S48,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S49,SEC_STD01_B,25,R25-S49,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S50,SEC_STD01_B,25,R25-S50,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S51,SEC_STD01_B,25,R25-S51,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S52,SEC_STD01_B,25,R25-S52,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S53,SEC_STD01_B,25,R25-S53,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S54,SEC_STD01_B,25,R25-S54,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S55,SEC_STD01_B,25,R25-S55,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S56,SEC_STD01_B,25,R25-S56,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S57,SEC_STD01_B,25,R25-S57,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S58,SEC_STD01_B,25,R25-S58,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S59,SEC_STD01_B,25,R25-S59,STANDARD,AVAILABLE,0
SEC_STD01_B_R25_S60,SEC_STD01_B,25,R25-S60,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S01,SEC_STD01_B,26,R26-S01,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S02,SEC_STD01_B,26,R26-S02,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S03,SEC_STD01_B,26,R26-S03,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S04,SEC_STD01_B,26,R26-S04,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S05,SEC_STD01_B,26,R26-S05,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S06,SEC_STD01_B,26,R26-S06,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S07,SEC_STD01_B,26,R26-S07,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S08,SEC_STD01_B,26,R26-S08,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S09,SEC_STD01_B,26,R26-S09,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S10,SEC_STD01_B,26,R26-S10,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S11,SEC_STD01_B,26,R26-S11,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S12,SEC_STD01_B,26,R26-S12,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S13,SEC_STD01_B,26,R26-S13,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S14,SEC_STD01_B,26,R26-S14,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S15,SEC_STD01_B,26,R26-S15,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S16,SEC_STD01_B,26,R26-S16,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S17,SEC_STD01_B,26,R26-S17,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S18,SEC_STD01_B,26,R26-S18,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S19,SEC_STD01_B,26,R26-S19,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S20,SEC_STD01_B,26,R26-S20,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S21,SEC_STD01_B,26,R26-S21,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S22,SEC_STD01_B,26,R26-S22,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S23,SEC_STD01_B,26,R26-S23,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S24,SEC_STD01_B,26,R26-S24,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S25,SEC_STD01_B,26,R26-S25,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S26,SEC_STD01_B,26,R26-S26,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S27,SEC_STD01_B,26,R26-S27,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S28,SEC_STD01_B,26,R26-S28,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S29,SEC_STD01_B,26,R26-S29,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S30,SEC_STD01_B,26,R26-S30,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S31,SEC_STD01_B,26,R26-S31,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S32,SEC_STD01_B,26,R26-S32,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S33,SEC_STD01_B,26,R26-S33,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S34,SEC_STD01_B,26,R26-S34,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S35,SEC_STD01_B,26,R26-S35,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S36,SEC_STD01_B,26,R26-S36,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S37,SEC_STD01_B,26,R26-S37,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S38,SEC_STD01_B,26,R26-S38,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S39,SEC_STD01_B,26,R26-S39,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S40,SEC_STD01_B,26,R26-S40,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S41,SEC_STD01_B,26,R26-S41,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S42,SEC_STD01_B,26,R26-S42,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S43,SEC_STD01_B,26,R26-S43,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S44,SEC_STD01_B,26,R26-S44,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S45,SEC_STD01_B,26,R26-S45,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S46,SEC_STD01_B,26,R26-S46,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S47,SEC_STD01_B,26,R26-S47,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S48,SEC_STD01_B,26,R26-S48,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S49,SEC_STD01_B,26,R26-S49,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S50,SEC_STD01_B,26,R26-S50,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S51,SEC_STD01_B,26,R26-S51,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S52,SEC_STD01_B,26,R26-S52,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S53,SEC_STD01_B,26,R26-S53,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S54,SEC_STD01_B,26,R26-S54,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S55,SEC_STD01_B,26,R26-S55,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S56,SEC_STD01_B,26,R26-S56,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S57,SEC_STD01_B,26,R26-S57,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S58,SEC_STD01_B,26,R26-S58,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S59,SEC_STD01_B,26,R26-S59,STANDARD,AVAILABLE,0
SEC_STD01_B_R26_S60,SEC_STD01_B,26,R26-S60,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S01,SEC_STD01_B,27,R27-S01,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S02,SEC_STD01_B,27,R27-S02,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S03,SEC_STD01_B,27,R27-S03,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S04,SEC_STD01_B,27,R27-S04,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S05,SEC_STD01_B,27,R27-S05,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S06,SEC_STD01_B,27,R27-S06,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S07,SEC_STD01_B,27,R27-S07,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S08,SEC_STD01_B,27,R27-S08,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S09,SEC_STD01_B,27,R27-S09,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S10,SEC_STD01_B,27,R27-S10,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S11,SEC_STD01_B,27,R27-S11,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S12,SEC_STD01_B,27,R27-S12,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S13,SEC_STD01_B,27,R27-S13,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S14,SEC_STD01_B,27,R27-S14,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S15,SEC_STD01_B,27,R27-S15,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S16,SEC_STD01_B,27,R27-S16,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S17,SEC_STD01_B,27,R27-S17,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S18,SEC_STD01_B,27,R27-S18,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S19,SEC_STD01_B,27,R27-S19,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S20,SEC_STD01_B,27,R27-S20,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S21,SEC_STD01_B,27,R27-S21,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S22,SEC_STD01_B,27,R27-S22,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S23,SEC_STD01_B,27,R27-S23,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S24,SEC_STD01_B,27,R27-S24,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S25,SEC_STD01_B,27,R27-S25,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S26,SEC_STD01_B,27,R27-S26,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S27,SEC_STD01_B,27,R27-S27,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S28,SEC_STD01_B,27,R27-S28,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S29,SEC_STD01_B,27,R27-S29,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S30,SEC_STD01_B,27,R27-S30,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S31,SEC_STD01_B,27,R27-S31,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S32,SEC_STD01_B,27,R27-S32,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S33,SEC_STD01_B,27,R27-S33,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S34,SEC_STD01_B,27,R27-S34,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S35,SEC_STD01_B,27,R27-S35,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S36,SEC_STD01_B,27,R27-S36,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S37,SEC_STD01_B,27,R27-S37,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S38,SEC_STD01_B,27,R27-S38,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S39,SEC_STD01_B,27,R27-S39,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S40,SEC_STD01_B,27,R27-S40,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S41,SEC_STD01_B,27,R27-S41,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S42,SEC_STD01_B,27,R27-S42,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S43,SEC_STD01_B,27,R27-S43,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S44,SEC_STD01_B,27,R27-S44,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S45,SEC_STD01_B,27,R27-S45,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S46,SEC_STD01_B,27,R27-S46,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S47,SEC_STD01_B,27,R27-S47,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S48,SEC_STD01_B,27,R27-S48,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S49,SEC_STD01_B,27,R27-S49,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S50,SEC_STD01_B,27,R27-S50,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S51,SEC_STD01_B,27,R27-S51,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S52,SEC_STD01_B,27,R27-S52,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S53,SEC_STD01_B,27,R27-S53,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S54,SEC_STD01_B,27,R27-S54,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S55,SEC_STD01_B,27,R27-S55,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S56,SEC_STD01_B,27,R27-S56,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S57,SEC_STD01_B,27,R27-S57,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S58,SEC_STD01_B,27,R27-S58,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S59,SEC_STD01_B,27,R27-S59,STANDARD,AVAILABLE,0
SEC_STD01_B_R27_S60,SEC_STD01_B,27,R27-S60,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S01,SEC_STD01_B,28,R28-S01,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S02,SEC_STD01_B,28,R28-S02,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S03,SEC_STD01_B,28,R28-S03,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S04,SEC_STD01_B,28,R28-S04,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S05,SEC_STD01_B,28,R28-S05,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S06,SEC_STD01_B,28,R28-S06,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S07,SEC_STD01_B,28,R28-S07,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S08,SEC_STD01_B,28,R28-S08,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S09,SEC_STD01_B,28,R28-S09,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S10,SEC_STD01_B,28,R28-S10,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S11,SEC_STD01_B,28,R28-S11,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S12,SEC_STD01_B,28,R28-S12,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S13,SEC_STD01_B,28,R28-S13,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S14,SEC_STD01_B,28,R28-S14,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S15,SEC_STD01_B,28,R28-S15,STANDARD,AVAILABLE,0
SEC_STD01_B_R28_S16,SEC_STD01_B,28,R28-S16,STANDARD,AVAILABLE,0
